Prod id;07/04/2025;14/04/2025;21/04/2025;28/04/2025
35987;0.079428571;0.079785714;0.079719577;0.081478571
35988;2.358;2.368785714;2.370428571;2.403814286
35989;7.665857143;7.653;7.569648148;7.582807143
35990;0;0;0;0
35991;0;0;0;0
35992;0;0;0;0
35993;0;0;0;0
35994;0;0;0;0
35995;0;0;0;0
35996;0;0;0;0
35997;0;0;0;0
35998;0;0;0;0
36001;0.653857143;0.657857143;0.658306878;0.667957143
36002;0.090214286;0.090785714;0.090224868;0.091478571
36003;0.159214286;0.160357143;0.160878307;0.162957143
36004;1.829928571;1.837;1.835674603;1.8586
36007;0;0;0;0
36008;0;0;0;0
36009;0.0975;0.097928571;0.097100529;0.097607143
36010;0.034142857;0.034714286;0.034640212;0.035564286
36011;0.034142857;0.034714286;0.034640212;0.035564286
36012;0;0;0;0
36013;0.031928571;0.031928571;0.031449735;0.031478571
36014;0;0;0;0
36015;0;0;0;0
36016;0.171142857;0.171928571;0.1724709;0.17465
36017;0;0;0;0
36018;0.115285714;0.115785714;0.115875661;0.117607143
36019;0;0;0;0
36020;0;0;0;0
36021;0.079428571;0.079785714;0.079719577;0.081478571
36022;0.113357143;0.113714286;0.114134921;0.115564286
36023;0.01;0.01;0.01;0.01
36024;0;0;0;0
36025;0;0;0;0
36026;0.01;0.01;0.01;0.01
36027;0.0205;0.020642857;0.020291005;0.020564286
36028;0;0;0;0
36030;0.184714286;0.185571429;0.185595238;0.189085714
36035;0;0;0;0
36038;0;0;0;0
36040;0.0205;0.020642857;0.020291005;0.020564286
36045;0.169857143;0.170642857;0.171383598;0.173521429
36046;2.581785714;2.915357143;2.67381746;1.045064286
36047;3.206071429;3.110714286;2.616396825;0.975085714
36048;0;0;0;0
36049;0;0;0;0
36050;2.703928571;1.587857143;1.589452381;1.612821429
36051;5.513214286;5.540428571;5.546148148;5.6272
36052;2.133571429;2.144142857;2.146656085;2.177471429
36053;1.066928571;1.071785714;1.072968254;1.0893
36065;0;0;0;0
36071;0;0;0;0
36077;0.337428571;0.338857143;0.338933862;0.343521429
36078;0.295214286;0.296785714;0.296539683;0.301128571
36079;0.266642857;0.267214286;0.266462963;0.269435714
36083;0;0;0;0
36102;0.058142857;0.058142857;0.058775132;0.060564286
36103;0.070357143;0.070571429;0.070730159;0.072042857
36108;0.021428571;0.021428571;0.021449735;0.021478571
36109;0.279285714;0.280357143;0.280301587;0.283171429
36129;0.068142857;0.068;0.068484127;0.07
36132;0.238928571;0.240285714;0.239571429;0.241128571
36133;0.215357143;0.216214286;0.215809524;0.219085714
36134;0.499214286;0.501214286;0.500674603;0.506128571
36135;0.158928571;0.159785714;0.159867725;0.161828571
36136;0.502571429;0.505357143;0.505830688;0.513735714
36137;0.733142857;0.736071429;0.736494709;0.746692857
36187;2.209857143;2.215142857;2.207092593;2.226285714
36188;1.546142857;1.5495;1.544253968;1.559378571
36189;1.180214286;1.182571429;1.177632275;1.186985714
36190;1.530071429;1.534;1.528603175;1.54325
36191;2.138285714;2.1425;2.13426455;2.15255
36200;29.43328571;29.50321429;29.40328571;29.68
36207;2.175571429;2.168642857;2.137997354;2.133192857
36208;0.569285714;0.567785714;0.560939153;0.560778571
36209;1.210857143;1.207642857;1.190769841;1.188114286
36210;1.315571429;1.311285714;1.292291005;1.288814286
36211;61.62985714;61.51971429;60.83526455;60.93111429
36212;42.68114286;42.609;42.14122751;42.21370714
36224;0.491214286;0.492214286;0.490674603;0.496128571
36225;1.093071429;1.098142857;1.097664021;1.111342857
36227;0.273285714;0.274071429;0.272388889;0.27395
36228;0.224571429;0.225357143;0.225595238;0.22965
36229;0.485428571;0.487071429;0.486468254;0.491907143
36230;0.6085;0.610785714;0.612216931;0.622042857
36231;3.045285714;3.058928571;3.059746032;3.102335714
36232;0.344857143;0.347214286;0.347632275;0.352957143
36233;0.159214286;0.160357143;0.160878307;0.162957143
36234;0.340785714;0.342071429;0.341246032;0.345214286
36248;2.74;2.750428571;2.748473545;2.783464286
36249;1.859357143;1.866642857;1.865103175;1.889514286
36250;0;0;0;0
36251;0;0;0;0
36252;0;0;0;0
36253;0.03;0.03;0.03;0.03
36254;0.090714286;0.090928571;0.090664021;0.092392857
36255;0.828642857;0.831214286;0.829899471;0.840214286
36256;0.505142857;0.505928571;0.504145503;0.508171429
36257;0.715214286;0.718142857;0.718010582;0.727821429
36261;0.521571429;0.524571429;0.525248677;0.532607143
36262;0.276928571;0.278214286;0.278346561;0.282257143
36263;1.144928571;1.149;1.147301587;1.160992857
36264;0.544857143;0.546571429;0.545753968;0.552607143
36265;1.934571429;1.892;1.907825397;1.90415
36266;1.9145;2.095071429;2.048089947;2.178757143
36267;0.292785714;0.294642857;0.294441799;0.298307143
36268;4.439714286;4.428571429;4.373587302;4.373914286
36272;8.081642857;8.092785714;8.051108466;8.110142857
36275;0.625357143;0.6275;0.626775132;0.63465
36276;0.243785714;0.2445;0.243854497;0.247042857
36277;0.37;0.371285714;0.370965609;0.375564286
36278;1.756;1.7615;1.756153439;1.773814286
36279;1.774214286;1.781285714;1.780171958;1.803385714
36280;0.528142857;0.530214286;0.529515873;0.535778571
36281;0.126571429;0.127428571;0.126671958;0.128171429
36282;0;0;0;0
36283;0.592214286;0.595642857;0.596484127;0.60465
36284;0.864571429;0.868714286;0.868740741;0.879864286
36285;0.034142857;0.034714286;0.034640212;0.035564286
36289;0.876;0.8805;0.881722222;0.89465
36290;0.799785714;0.803928571;0.804539683;0.815778571
36291;0.572714286;0.575642857;0.576484127;0.58465
36292;0.573285714;0.574571429;0.572920635;0.578735714
36293;0.6895;0.692285714;0.692068783;0.701692857
36294;0.510142857;0.512857143;0.513068783;0.51965
36295;0.2885;0.289357143;0.289944444;0.293521429
36296;0.536571429;0.539;0.53923545;0.547257143
36297;0;0;0;0
36300;0.250214286;0.251785714;0.251899471;0.255
36301;0.070357143;0.070571429;0.070730159;0.072042857
36302;0.0865;0.086928571;0.087100529;0.087607143
36303;0.095571429;0.096;0.095650794;0.096128571
